beta,alpha,file,set
0.5999999999999998,0.26000000000000006,p_0.5999999999999998_0.3_0.2_0.0001_0.26000000000000006,train
0.5999999999999998,0.2700000000000001,p_0.5999999999999998_0.3_0.2_0.0001_0.2700000000000001,train
0.5999999999999998,0.2800000000000001,p_0.5999999999999998_0.3_0.2_0.0001_0.2800000000000001,val
0.5999999999999998,0.2900000000000001,p_0.5999999999999998_0.3_0.2_0.0001_0.2900000000000001,train
0.5999999999999998,0.3000000000000001,p_0.5999999999999998_0.3_0.2_0.0001_0.3000000000000001,test
0.5999999999999998,0.3100000000000001,p_0.5999999999999998_0.3_0.2_0.0001_0.3100000000000001,test
0.5999999999999998,0.3200000000000001,p_0.5999999999999998_0.3_0.2_0.0001_0.3200000000000001,test
0.5999999999999998,0.3300000000000001,p_0.5999999999999998_0.3_0.2_0.0001_0.3300000000000001,test
0.5999999999999998,0.34000000000000014,p_0.5999999999999998_0.3_0.2_0.0001_0.34000000000000014,val
0.5999999999999998,0.35000000000000014,p_0.5999999999999998_0.3_0.2_0.0001_0.35000000000000014,val
0.5999999999999998,0.36000000000000015,p_0.5999999999999998_0.3_0.2_0.0001_0.36000000000000015,train
0.5999999999999998,0.37000000000000016,p_0.5999999999999998_0.3_0.2_0.0001_0.37000000000000016,test
0.5999999999999998,0.38000000000000017,p_0.5999999999999998_0.3_0.2_0.0001_0.38000000000000017,train
0.5999999999999998,0.3900000000000002,p_0.5999999999999998_0.3_0.2_0.0001_0.3900000000000002,train
0.5999999999999998,0.4000000000000002,p_0.5999999999999998_0.3_0.2_0.0001_0.4000000000000002,train
0.5999999999999998,0.4100000000000002,p_0.5999999999999998_0.3_0.2_0.0001_0.4100000000000002,train
0.5999999999999998,0.4200000000000002,p_0.5999999999999998_0.3_0.2_0.0001_0.4200000000000002,train
0.5999999999999998,0.4300000000000002,p_0.5999999999999998_0.3_0.2_0.0001_0.4300000000000002,val
0.5999999999999998,0.4400000000000002,p_0.5999999999999998_0.3_0.2_0.0001_0.4400000000000002,test
0.5999999999999998,0.45000000000000023,p_0.5999999999999998_0.3_0.2_0.0001_0.45000000000000023,test
0.5999999999999998,0.46000000000000024,p_0.5999999999999998_0.3_0.2_0.0001_0.46000000000000024,train
0.5999999999999998,0.47000000000000025,p_0.5999999999999998_0.3_0.2_0.0001_0.47000000000000025,train
0.5999999999999998,0.48000000000000026,p_0.5999999999999998_0.3_0.2_0.0001_0.48000000000000026,test
0.5999999999999998,0.49000000000000027,p_0.5999999999999998_0.3_0.2_0.0001_0.49000000000000027,train
0.5999999999999998,0.5000000000000002,p_0.5999999999999998_0.3_0.2_0.0001_0.5000000000000002,test
0.5999999999999998,0.5100000000000002,p_0.5999999999999998_0.3_0.2_0.0001_0.5100000000000002,train
0.5999999999999998,0.5200000000000002,p_0.5999999999999998_0.3_0.2_0.0001_0.5200000000000002,test
0.5999999999999998,0.5300000000000002,p_0.5999999999999998_0.3_0.2_0.0001_0.5300000000000002,train
0.5999999999999998,0.5400000000000003,p_0.5999999999999998_0.3_0.2_0.0001_0.5400000000000003,test
0.5999999999999998,0.5500000000000003,p_0.5999999999999998_0.3_0.2_0.0001_0.5500000000000003,train
0.5999999999999998,0.5600000000000003,p_0.5999999999999998_0.3_0.2_0.0001_0.5600000000000003,val
0.5999999999999998,0.5700000000000003,p_0.5999999999999998_0.3_0.2_0.0001_0.5700000000000003,train
0.5999999999999998,0.5800000000000003,p_0.5999999999999998_0.3_0.2_0.0001_0.5800000000000003,train
0.5999999999999998,0.5900000000000003,p_0.5999999999999998_0.3_0.2_0.0001_0.5900000000000003,test
0.5999999999999998,0.6000000000000003,p_0.5999999999999998_0.3_0.2_0.0001_0.6000000000000003,train
0.5999999999999998,0.6100000000000003,p_0.5999999999999998_0.3_0.2_0.0001_0.6100000000000003,train
0.5999999999999998,0.6200000000000003,p_0.5999999999999998_0.3_0.2_0.0001_0.6200000000000003,val
0.5999999999999998,0.6300000000000003,p_0.5999999999999998_0.3_0.2_0.0001_0.6300000000000003,val
0.5999999999999998,0.6400000000000003,p_0.5999999999999998_0.3_0.2_0.0001_0.6400000000000003,val
0.5999999999999998,0.6500000000000004,p_0.5999999999999998_0.3_0.2_0.0001_0.6500000000000004,val
0.5999999999999998,0.6600000000000004,p_0.5999999999999998_0.3_0.2_0.0001_0.6600000000000004,train
0.5999999999999998,0.6700000000000004,p_0.5999999999999998_0.3_0.2_0.0001_0.6700000000000004,test
0.5999999999999998,0.6800000000000004,p_0.5999999999999998_0.3_0.2_0.0001_0.6800000000000004,test
0.5999999999999998,0.6900000000000004,p_0.5999999999999998_0.3_0.2_0.0001_0.6900000000000004,train
0.5999999999999998,0.7000000000000004,p_0.5999999999999998_0.3_0.2_0.0001_0.7000000000000004,test
0.5999999999999998,0.7100000000000004,p_0.5999999999999998_0.3_0.2_0.0001_0.7100000000000004,test
0.5999999999999998,0.7200000000000004,p_0.5999999999999998_0.3_0.2_0.0001_0.7200000000000004,train
0.5999999999999998,0.7300000000000004,p_0.5999999999999998_0.3_0.2_0.0001_0.7300000000000004,test
0.5999999999999998,0.7400000000000004,p_0.5999999999999998_0.3_0.2_0.0001_0.7400000000000004,val
0.5999999999999998,0.7500000000000004,p_0.5999999999999998_0.3_0.2_0.0001_0.7500000000000004,test
0.5999999999999998,0.7600000000000005,p_0.5999999999999998_0.3_0.2_0.0001_0.7600000000000005,test
0.5999999999999998,0.7700000000000005,p_0.5999999999999998_0.3_0.2_0.0001_0.7700000000000005,train
0.5999999999999998,0.7800000000000005,p_0.5999999999999998_0.3_0.2_0.0001_0.7800000000000005,test
0.5999999999999998,0.7900000000000005,p_0.5999999999999998_0.3_0.2_0.0001_0.7900000000000005,train
0.5999999999999998,0.8000000000000005,p_0.5999999999999998_0.3_0.2_0.0001_0.8000000000000005,test
0.5999999999999998,0.8100000000000005,p_0.5999999999999998_0.3_0.2_0.0001_0.8100000000000005,train
0.5999999999999998,0.8200000000000005,p_0.5999999999999998_0.3_0.2_0.0001_0.8200000000000005,train
0.5999999999999998,0.8300000000000005,p_0.5999999999999998_0.3_0.2_0.0001_0.8300000000000005,test
0.5999999999999998,0.8400000000000005,p_0.5999999999999998_0.3_0.2_0.0001_0.8400000000000005,train
0.5999999999999998,0.8500000000000005,p_0.5999999999999998_0.3_0.2_0.0001_0.8500000000000005,val
0.5999999999999998,0.8600000000000005,p_0.5999999999999998_0.3_0.2_0.0001_0.8600000000000005,train
0.5999999999999998,0.8700000000000006,p_0.5999999999999998_0.3_0.2_0.0001_0.8700000000000006,train
0.5999999999999998,0.8800000000000006,p_0.5999999999999998_0.3_0.2_0.0001_0.8800000000000006,val
0.5999999999999998,0.8900000000000006,p_0.5999999999999998_0.3_0.2_0.0001_0.8900000000000006,train
0.5999999999999998,0.9000000000000006,p_0.5999999999999998_0.3_0.2_0.0001_0.9000000000000006,val
0.5999999999999998,0.9100000000000006,p_0.5999999999999998_0.3_0.2_0.0001_0.9100000000000006,test
0.5999999999999998,0.9200000000000006,p_0.5999999999999998_0.3_0.2_0.0001_0.9200000000000006,train
0.5999999999999998,0.9300000000000006,p_0.5999999999999998_0.3_0.2_0.0001_0.9300000000000006,val
0.5999999999999998,0.9400000000000006,p_0.5999999999999998_0.3_0.2_0.0001_0.9400000000000006,test
0.5999999999999998,0.9500000000000006,p_0.5999999999999998_0.3_0.2_0.0001_0.9500000000000006,test
0.5999999999999998,0.9600000000000006,p_0.5999999999999998_0.3_0.2_0.0001_0.9600000000000006,val
0.5999999999999998,0.9700000000000006,p_0.5999999999999998_0.3_0.2_0.0001_0.9700000000000006,val
0.5999999999999998,0.9800000000000006,p_0.5999999999999998_0.3_0.2_0.0001_0.9800000000000006,test
0.5999999999999998,0.9900000000000007,p_0.5999999999999998_0.3_0.2_0.0001_0.9900000000000007,train
0.6099999999999998,0.2,p_0.6099999999999998_0.3_0.2_0.0001_0.2,val
0.6099999999999998,0.21000000000000002,p_0.6099999999999998_0.3_0.2_0.0001_0.21000000000000002,test
0.6099999999999998,0.22000000000000003,p_0.6099999999999998_0.3_0.2_0.0001_0.22000000000000003,val
0.6099999999999998,0.23000000000000004,p_0.6099999999999998_0.3_0.2_0.0001_0.23000000000000004,train
0.6099999999999998,0.24000000000000005,p_0.6099999999999998_0.3_0.2_0.0001_0.24000000000000005,test
0.6099999999999998,0.25000000000000006,p_0.6099999999999998_0.3_0.2_0.0001_0.25000000000000006,train
0.6099999999999998,0.26000000000000006,p_0.6099999999999998_0.3_0.2_0.0001_0.26000000000000006,test
0.6099999999999998,0.2700000000000001,p_0.6099999999999998_0.3_0.2_0.0001_0.2700000000000001,test
0.6099999999999998,0.2800000000000001,p_0.6099999999999998_0.3_0.2_0.0001_0.2800000000000001,train
0.6099999999999998,0.2900000000000001,p_0.6099999999999998_0.3_0.2_0.0001_0.2900000000000001,train
0.6099999999999998,0.3000000000000001,p_0.6099999999999998_0.3_0.2_0.0001_0.3000000000000001,val
0.6099999999999998,0.3100000000000001,p_0.6099999999999998_0.3_0.2_0.0001_0.3100000000000001,test
0.6099999999999998,0.3200000000000001,p_0.6099999999999998_0.3_0.2_0.0001_0.3200000000000001,train
0.6099999999999998,0.3300000000000001,p_0.6099999999999998_0.3_0.2_0.0001_0.3300000000000001,train
0.6099999999999998,0.34000000000000014,p_0.6099999999999998_0.3_0.2_0.0001_0.34000000000000014,test
0.6099999999999998,0.35000000000000014,p_0.6099999999999998_0.3_0.2_0.0001_0.35000000000000014,train
0.6099999999999998,0.36000000000000015,p_0.6099999999999998_0.3_0.2_0.0001_0.36000000000000015,train
0.6099999999999998,0.37000000000000016,p_0.6099999999999998_0.3_0.2_0.0001_0.37000000000000016,train
0.6099999999999998,0.38000000000000017,p_0.6099999999999998_0.3_0.2_0.0001_0.38000000000000017,test
0.6099999999999998,0.3900000000000002,p_0.6099999999999998_0.3_0.2_0.0001_0.3900000000000002,test
0.6099999999999998,0.4000000000000002,p_0.6099999999999998_0.3_0.2_0.0001_0.4000000000000002,train
0.6099999999999998,0.4100000000000002,p_0.6099999999999998_0.3_0.2_0.0001_0.4100000000000002,train
0.6099999999999998,0.4200000000000002,p_0.6099999999999998_0.3_0.2_0.0001_0.4200000000000002,test
0.6099999999999998,0.4300000000000002,p_0.6099999999999998_0.3_0.2_0.0001_0.4300000000000002,val
0.6099999999999998,0.4400000000000002,p_0.6099999999999998_0.3_0.2_0.0001_0.4400000000000002,train
0.6099999999999998,0.45000000000000023,p_0.6099999999999998_0.3_0.2_0.0001_0.45000000000000023,test
0.6099999999999998,0.46000000000000024,p_0.6099999999999998_0.3_0.2_0.0001_0.46000000000000024,train
0.6099999999999998,0.47000000000000025,p_0.6099999999999998_0.3_0.2_0.0001_0.47000000000000025,train
0.6099999999999998,0.48000000000000026,p_0.6099999999999998_0.3_0.2_0.0001_0.48000000000000026,test
0.6099999999999998,0.49000000000000027,p_0.6099999999999998_0.3_0.2_0.0001_0.49000000000000027,train
0.6099999999999998,0.5000000000000002,p_0.6099999999999998_0.3_0.2_0.0001_0.5000000000000002,train
0.6099999999999998,0.5100000000000002,p_0.6099999999999998_0.3_0.2_0.0001_0.5100000000000002,train
0.6099999999999998,0.5200000000000002,p_0.6099999999999998_0.3_0.2_0.0001_0.5200000000000002,train
0.6099999999999998,0.5300000000000002,p_0.6099999999999998_0.3_0.2_0.0001_0.5300000000000002,train
0.6099999999999998,0.5400000000000003,p_0.6099999999999998_0.3_0.2_0.0001_0.5400000000000003,train
0.6099999999999998,0.5500000000000003,p_0.6099999999999998_0.3_0.2_0.0001_0.5500000000000003,train
0.6099999999999998,0.5600000000000003,p_0.6099999999999998_0.3_0.2_0.0001_0.5600000000000003,val
0.6099999999999998,0.5700000000000003,p_0.6099999999999998_0.3_0.2_0.0001_0.5700000000000003,train
0.6099999999999998,0.5800000000000003,p_0.6099999999999998_0.3_0.2_0.0001_0.5800000000000003,test
0.6099999999999998,0.5900000000000003,p_0.6099999999999998_0.3_0.2_0.0001_0.5900000000000003,train
0.6099999999999998,0.6000000000000003,p_0.6099999999999998_0.3_0.2_0.0001_0.6000000000000003,train
0.6099999999999998,0.6100000000000003,p_0.6099999999999998_0.3_0.2_0.0001_0.6100000000000003,val
0.6099999999999998,0.6200000000000003,p_0.6099999999999998_0.3_0.2_0.0001_0.6200000000000003,train
0.6099999999999998,0.6300000000000003,p_0.6099999999999998_0.3_0.2_0.0001_0.6300000000000003,train
0.6099999999999998,0.6400000000000003,p_0.6099999999999998_0.3_0.2_0.0001_0.6400000000000003,train
0.6099999999999998,0.6500000000000004,p_0.6099999999999998_0.3_0.2_0.0001_0.6500000000000004,train
0.6099999999999998,0.6600000000000004,p_0.6099999999999998_0.3_0.2_0.0001_0.6600000000000004,val
0.6099999999999998,0.6700000000000004,p_0.6099999999999998_0.3_0.2_0.0001_0.6700000000000004,test
0.6099999999999998,0.6800000000000004,p_0.6099999999999998_0.3_0.2_0.0001_0.6800000000000004,train
0.6099999999999998,0.6900000000000004,p_0.6099999999999998_0.3_0.2_0.0001_0.6900000000000004,test
0.6099999999999998,0.7000000000000004,p_0.6099999999999998_0.3_0.2_0.0001_0.7000000000000004,train
0.6099999999999998,0.7100000000000004,p_0.6099999999999998_0.3_0.2_0.0001_0.7100000000000004,train
0.6099999999999998,0.7200000000000004,p_0.6099999999999998_0.3_0.2_0.0001_0.7200000000000004,train
0.6099999999999998,0.7300000000000004,p_0.6099999999999998_0.3_0.2_0.0001_0.7300000000000004,train
0.6099999999999998,0.7400000000000004,p_0.6099999999999998_0.3_0.2_0.0001_0.7400000000000004,train
0.6099999999999998,0.7500000000000004,p_0.6099999999999998_0.3_0.2_0.0001_0.7500000000000004,val
0.6099999999999998,0.7600000000000005,p_0.6099999999999998_0.3_0.2_0.0001_0.7600000000000005,train
0.6099999999999998,0.7700000000000005,p_0.6099999999999998_0.3_0.2_0.0001_0.7700000000000005,train
0.6099999999999998,0.7800000000000005,p_0.6099999999999998_0.3_0.2_0.0001_0.7800000000000005,train
0.6099999999999998,0.7900000000000005,p_0.6099999999999998_0.3_0.2_0.0001_0.7900000000000005,test
0.6099999999999998,0.8000000000000005,p_0.6099999999999998_0.3_0.2_0.0001_0.8000000000000005,test
0.6099999999999998,0.8100000000000005,p_0.6099999999999998_0.3_0.2_0.0001_0.8100000000000005,test
0.6099999999999998,0.8200000000000005,p_0.6099999999999998_0.3_0.2_0.0001_0.8200000000000005,train
0.6099999999999998,0.8300000000000005,p_0.6099999999999998_0.3_0.2_0.0001_0.8300000000000005,train
0.6099999999999998,0.8400000000000005,p_0.6099999999999998_0.3_0.2_0.0001_0.8400000000000005,train
0.6099999999999998,0.8500000000000005,p_0.6099999999999998_0.3_0.2_0.0001_0.8500000000000005,train
0.6099999999999998,0.8600000000000005,p_0.6099999999999998_0.3_0.2_0.0001_0.8600000000000005,train
0.6099999999999998,0.8700000000000006,p_0.6099999999999998_0.3_0.2_0.0001_0.8700000000000006,test
0.6099999999999998,0.8800000000000006,p_0.6099999999999998_0.3_0.2_0.0001_0.8800000000000006,train
0.6099999999999998,0.8900000000000006,p_0.6099999999999998_0.3_0.2_0.0001_0.8900000000000006,test
0.6099999999999998,0.9000000000000006,p_0.6099999999999998_0.3_0.2_0.0001_0.9000000000000006,train
0.6099999999999998,0.9100000000000006,p_0.6099999999999998_0.3_0.2_0.0001_0.9100000000000006,train
0.6099999999999998,0.9200000000000006,p_0.6099999999999998_0.3_0.2_0.0001_0.9200000000000006,train
0.6099999999999998,0.9300000000000006,p_0.6099999999999998_0.3_0.2_0.0001_0.9300000000000006,train
0.6099999999999998,0.9400000000000006,p_0.6099999999999998_0.3_0.2_0.0001_0.9400000000000006,train
0.6099999999999998,0.9500000000000006,p_0.6099999999999998_0.3_0.2_0.0001_0.9500000000000006,train
0.6099999999999998,0.9600000000000006,p_0.6099999999999998_0.3_0.2_0.0001_0.9600000000000006,val
0.6099999999999998,0.9700000000000006,p_0.6099999999999998_0.3_0.2_0.0001_0.9700000000000006,test
0.6099999999999998,0.9800000000000006,p_0.6099999999999998_0.3_0.2_0.0001_0.9800000000000006,train
0.6099999999999998,0.9900000000000007,p_0.6099999999999998_0.3_0.2_0.0001_0.9900000000000007,train
0.6199999999999998,0.2,p_0.6199999999999998_0.3_0.2_0.0001_0.2,test
0.6199999999999998,0.21000000000000002,p_0.6199999999999998_0.3_0.2_0.0001_0.21000000000000002,train
0.6199999999999998,0.22000000000000003,p_0.6199999999999998_0.3_0.2_0.0001_0.22000000000000003,train
0.6199999999999998,0.23000000000000004,p_0.6199999999999998_0.3_0.2_0.0001_0.23000000000000004,val
0.6199999999999998,0.24000000000000005,p_0.6199999999999998_0.3_0.2_0.0001_0.24000000000000005,train
0.6199999999999998,0.25000000000000006,p_0.6199999999999998_0.3_0.2_0.0001_0.25000000000000006,val
0.6199999999999998,0.26000000000000006,p_0.6199999999999998_0.3_0.2_0.0001_0.26000000000000006,train
0.6199999999999998,0.2700000000000001,p_0.6199999999999998_0.3_0.2_0.0001_0.2700000000000001,train
0.6199999999999998,0.2800000000000001,p_0.6199999999999998_0.3_0.2_0.0001_0.2800000000000001,test
0.6199999999999998,0.2900000000000001,p_0.6199999999999998_0.3_0.2_0.0001_0.2900000000000001,test
0.6199999999999998,0.3000000000000001,p_0.6199999999999998_0.3_0.2_0.0001_0.3000000000000001,val
0.6199999999999998,0.3100000000000001,p_0.6199999999999998_0.3_0.2_0.0001_0.3100000000000001,train
0.6199999999999998,0.3200000000000001,p_0.6199999999999998_0.3_0.2_0.0001_0.3200000000000001,test
0.6199999999999998,0.3300000000000001,p_0.6199999999999998_0.3_0.2_0.0001_0.3300000000000001,val
0.6199999999999998,0.34000000000000014,p_0.6199999999999998_0.3_0.2_0.0001_0.34000000000000014,test
0.6199999999999998,0.35000000000000014,p_0.6199999999999998_0.3_0.2_0.0001_0.35000000000000014,train
0.6199999999999998,0.36000000000000015,p_0.6199999999999998_0.3_0.2_0.0001_0.36000000000000015,train
0.6199999999999998,0.37000000000000016,p_0.6199999999999998_0.3_0.2_0.0001_0.37000000000000016,train
0.6199999999999998,0.38000000000000017,p_0.6199999999999998_0.3_0.2_0.0001_0.38000000000000017,train
0.6199999999999998,0.3900000000000002,p_0.6199999999999998_0.3_0.2_0.0001_0.3900000000000002,train
0.6199999999999998,0.4000000000000002,p_0.6199999999999998_0.3_0.2_0.0001_0.4000000000000002,test
0.6199999999999998,0.4100000000000002,p_0.6199999999999998_0.3_0.2_0.0001_0.4100000000000002,train
0.6199999999999998,0.4200000000000002,p_0.6199999999999998_0.3_0.2_0.0001_0.4200000000000002,train
0.6199999999999998,0.4300000000000002,p_0.6199999999999998_0.3_0.2_0.0001_0.4300000000000002,train
0.6199999999999998,0.4400000000000002,p_0.6199999999999998_0.3_0.2_0.0001_0.4400000000000002,test
0.6199999999999998,0.45000000000000023,p_0.6199999999999998_0.3_0.2_0.0001_0.45000000000000023,train
0.6199999999999998,0.46000000000000024,p_0.6199999999999998_0.3_0.2_0.0001_0.46000000000000024,val
0.6199999999999998,0.47000000000000025,p_0.6199999999999998_0.3_0.2_0.0001_0.47000000000000025,train
0.6199999999999998,0.48000000000000026,p_0.6199999999999998_0.3_0.2_0.0001_0.48000000000000026,val
0.6199999999999998,0.49000000000000027,p_0.6199999999999998_0.3_0.2_0.0001_0.49000000000000027,test
0.6199999999999998,0.5000000000000002,p_0.6199999999999998_0.3_0.2_0.0001_0.5000000000000002,test
0.6199999999999998,0.5100000000000002,p_0.6199999999999998_0.3_0.2_0.0001_0.5100000000000002,train
0.6199999999999998,0.5200000000000002,p_0.6199999999999998_0.3_0.2_0.0001_0.5200000000000002,test
0.6199999999999998,0.5300000000000002,p_0.6199999999999998_0.3_0.2_0.0001_0.5300000000000002,train
0.6199999999999998,0.5400000000000003,p_0.6199999999999998_0.3_0.2_0.0001_0.5400000000000003,test
0.6199999999999998,0.5500000000000003,p_0.6199999999999998_0.3_0.2_0.0001_0.5500000000000003,train
0.6199999999999998,0.5600000000000003,p_0.6199999999999998_0.3_0.2_0.0001_0.5600000000000003,val
0.6199999999999998,0.5700000000000003,p_0.6199999999999998_0.3_0.2_0.0001_0.5700000000000003,train
0.6199999999999998,0.5800000000000003,p_0.6199999999999998_0.3_0.2_0.0001_0.5800000000000003,train
0.6199999999999998,0.5900000000000003,p_0.6199999999999998_0.3_0.2_0.0001_0.5900000000000003,train
0.6199999999999998,0.6000000000000003,p_0.6199999999999998_0.3_0.2_0.0001_0.6000000000000003,train
0.6199999999999998,0.6100000000000003,p_0.6199999999999998_0.3_0.2_0.0001_0.6100000000000003,train
0.6199999999999998,0.6200000000000003,p_0.6199999999999998_0.3_0.2_0.0001_0.6200000000000003,train
0.6199999999999998,0.6300000000000003,p_0.6199999999999998_0.3_0.2_0.0001_0.6300000000000003,train
0.6199999999999998,0.6400000000000003,p_0.6199999999999998_0.3_0.2_0.0001_0.6400000000000003,train
0.6199999999999998,0.6500000000000004,p_0.6199999999999998_0.3_0.2_0.0001_0.6500000000000004,train
0.6199999999999998,0.6600000000000004,p_0.6199999999999998_0.3_0.2_0.0001_0.6600000000000004,train
0.6199999999999998,0.6700000000000004,p_0.6199999999999998_0.3_0.2_0.0001_0.6700000000000004,train
0.6199999999999998,0.6800000000000004,p_0.6199999999999998_0.3_0.2_0.0001_0.6800000000000004,train
0.6199999999999998,0.6900000000000004,p_0.6199999999999998_0.3_0.2_0.0001_0.6900000000000004,train
0.6199999999999998,0.7000000000000004,p_0.6199999999999998_0.3_0.2_0.0001_0.7000000000000004,val
0.6199999999999998,0.7100000000000004,p_0.6199999999999998_0.3_0.2_0.0001_0.7100000000000004,val
0.6199999999999998,0.7200000000000004,p_0.6199999999999998_0.3_0.2_0.0001_0.7200000000000004,train
0.6199999999999998,0.7300000000000004,p_0.6199999999999998_0.3_0.2_0.0001_0.7300000000000004,test
0.6199999999999998,0.7400000000000004,p_0.6199999999999998_0.3_0.2_0.0001_0.7400000000000004,train
0.6199999999999998,0.7500000000000004,p_0.6199999999999998_0.3_0.2_0.0001_0.7500000000000004,test
0.6199999999999998,0.7600000000000005,p_0.6199999999999998_0.3_0.2_0.0001_0.7600000000000005,train
0.6199999999999998,0.7700000000000005,p_0.6199999999999998_0.3_0.2_0.0001_0.7700000000000005,test
0.6199999999999998,0.7800000000000005,p_0.6199999999999998_0.3_0.2_0.0001_0.7800000000000005,train
0.6199999999999998,0.7900000000000005,p_0.6199999999999998_0.3_0.2_0.0001_0.7900000000000005,train
0.6199999999999998,0.8000000000000005,p_0.6199999999999998_0.3_0.2_0.0001_0.8000000000000005,test
0.6199999999999998,0.8100000000000005,p_0.6199999999999998_0.3_0.2_0.0001_0.8100000000000005,test
0.6199999999999998,0.8200000000000005,p_0.6199999999999998_0.3_0.2_0.0001_0.8200000000000005,test
0.6199999999999998,0.8300000000000005,p_0.6199999999999998_0.3_0.2_0.0001_0.8300000000000005,train
0.6199999999999998,0.8400000000000005,p_0.6199999999999998_0.3_0.2_0.0001_0.8400000000000005,test
0.6199999999999998,0.8500000000000005,p_0.6199999999999998_0.3_0.2_0.0001_0.8500000000000005,train
0.6199999999999998,0.8600000000000005,p_0.6199999999999998_0.3_0.2_0.0001_0.8600000000000005,val
0.6199999999999998,0.8700000000000006,p_0.6199999999999998_0.3_0.2_0.0001_0.8700000000000006,train
0.6199999999999998,0.8800000000000006,p_0.6199999999999998_0.3_0.2_0.0001_0.8800000000000006,train
0.6199999999999998,0.8900000000000006,p_0.6199999999999998_0.3_0.2_0.0001_0.8900000000000006,train
0.6199999999999998,0.9000000000000006,p_0.6199999999999998_0.3_0.2_0.0001_0.9000000000000006,train
0.6199999999999998,0.9100000000000006,p_0.6199999999999998_0.3_0.2_0.0001_0.9100000000000006,train
0.6199999999999998,0.9200000000000006,p_0.6199999999999998_0.3_0.2_0.0001_0.9200000000000006,train
0.6199999999999998,0.9300000000000006,p_0.6199999999999998_0.3_0.2_0.0001_0.9300000000000006,test
0.6199999999999998,0.9400000000000006,p_0.6199999999999998_0.3_0.2_0.0001_0.9400000000000006,val
0.6199999999999998,0.9500000000000006,p_0.6199999999999998_0.3_0.2_0.0001_0.9500000000000006,test
0.6199999999999998,0.9600000000000006,p_0.6199999999999998_0.3_0.2_0.0001_0.9600000000000006,test
0.6199999999999998,0.9700000000000006,p_0.6199999999999998_0.3_0.2_0.0001_0.9700000000000006,test
0.6199999999999998,0.9800000000000006,p_0.6199999999999998_0.3_0.2_0.0001_0.9800000000000006,train
0.6199999999999998,0.9900000000000007,p_0.6199999999999998_0.3_0.2_0.0001_0.9900000000000007,test
0.6299999999999997,0.2,p_0.6299999999999997_0.3_0.2_0.0001_0.2,train
0.6299999999999997,0.21000000000000002,p_0.6299999999999997_0.3_0.2_0.0001_0.21000000000000002,test
0.6299999999999997,0.22000000000000003,p_0.6299999999999997_0.3_0.2_0.0001_0.22000000000000003,val
0.6299999999999997,0.23000000000000004,p_0.6299999999999997_0.3_0.2_0.0001_0.23000000000000004,val
0.6299999999999997,0.24000000000000005,p_0.6299999999999997_0.3_0.2_0.0001_0.24000000000000005,train
0.6299999999999997,0.25000000000000006,p_0.6299999999999997_0.3_0.2_0.0001_0.25000000000000006,test
0.6299999999999997,0.26000000000000006,p_0.6299999999999997_0.3_0.2_0.0001_0.26000000000000006,test
0.6299999999999997,0.2700000000000001,p_0.6299999999999997_0.3_0.2_0.0001_0.2700000000000001,val
0.6299999999999997,0.2800000000000001,p_0.6299999999999997_0.3_0.2_0.0001_0.2800000000000001,train
0.6299999999999997,0.2900000000000001,p_0.6299999999999997_0.3_0.2_0.0001_0.2900000000000001,val
0.6299999999999997,0.3000000000000001,p_0.6299999999999997_0.3_0.2_0.0001_0.3000000000000001,test
0.6299999999999997,0.3100000000000001,p_0.6299999999999997_0.3_0.2_0.0001_0.3100000000000001,test
0.6299999999999997,0.3200000000000001,p_0.6299999999999997_0.3_0.2_0.0001_0.3200000000000001,test
0.6299999999999997,0.3300000000000001,p_0.6299999999999997_0.3_0.2_0.0001_0.3300000000000001,test
0.6299999999999997,0.34000000000000014,p_0.6299999999999997_0.3_0.2_0.0001_0.34000000000000014,test
0.6299999999999997,0.35000000000000014,p_0.6299999999999997_0.3_0.2_0.0001_0.35000000000000014,train
0.6299999999999997,0.36000000000000015,p_0.6299999999999997_0.3_0.2_0.0001_0.36000000000000015,train
0.6299999999999997,0.37000000000000016,p_0.6299999999999997_0.3_0.2_0.0001_0.37000000000000016,test
0.6299999999999997,0.38000000000000017,p_0.6299999999999997_0.3_0.2_0.0001_0.38000000000000017,train
0.6299999999999997,0.3900000000000002,p_0.6299999999999997_0.3_0.2_0.0001_0.3900000000000002,train
0.6299999999999997,0.4000000000000002,p_0.6299999999999997_0.3_0.2_0.0001_0.4000000000000002,train
0.6299999999999997,0.4100000000000002,p_0.6299999999999997_0.3_0.2_0.0001_0.4100000000000002,train
0.6299999999999997,0.4200000000000002,p_0.6299999999999997_0.3_0.2_0.0001_0.4200000000000002,val
0.6299999999999997,0.4300000000000002,p_0.6299999999999997_0.3_0.2_0.0001_0.4300000000000002,val
0.6299999999999997,0.4400000000000002,p_0.6299999999999997_0.3_0.2_0.0001_0.4400000000000002,val
0.6299999999999997,0.45000000000000023,p_0.6299999999999997_0.3_0.2_0.0001_0.45000000000000023,train
0.6299999999999997,0.46000000000000024,p_0.6299999999999997_0.3_0.2_0.0001_0.46000000000000024,test
0.6299999999999997,0.47000000000000025,p_0.6299999999999997_0.3_0.2_0.0001_0.47000000000000025,test
0.6299999999999997,0.48000000000000026,p_0.6299999999999997_0.3_0.2_0.0001_0.48000000000000026,train
0.6299999999999997,0.49000000000000027,p_0.6299999999999997_0.3_0.2_0.0001_0.49000000000000027,test
